experiment,colorspace,corruption,severity,accuracy,luminosity
exp_lab,lab,snow,1,0.8718,False
exp_lab,lab,snow,2,0.769,False
exp_lab,lab,snow,3,0.8031,False
exp_lab,lab,snow,4,0.7764,False
exp_lab,lab,snow,5,0.7344,False
exp_lab,lab,frost,1,0.886,False
exp_lab,lab,frost,2,0.8352,False
exp_lab,lab,frost,3,0.7401,False
exp_lab,lab,frost,4,0.7231,False
exp_lab,lab,frost,5,0.6167,False
exp_lab,lab,fog,1,0.9227,True
exp_lab,lab,fog,2,0.9065,True
exp_lab,lab,fog,3,0.8783,True
exp_lab,lab,fog,4,0.8364,True
exp_lab,lab,fog,5,0.6557,True
exp_lab,lab,brightness,1,0.9249,True
exp_lab,lab,brightness,2,0.9203,True
exp_lab,lab,brightness,3,0.9124,True
exp_lab,lab,brightness,4,0.9034,True
exp_lab,lab,brightness,5,0.8728,True
exp_lab,lab,spatter,1,0.901,False
exp_lab,lab,spatter,2,0.8514,False
exp_lab,lab,spatter,3,0.8041,False
exp_lab,lab,spatter,4,0.8393,False
exp_lab,lab,spatter,5,0.7573,False
exp_lab,lab,contrast,1,0.9165,True
exp_lab,lab,contrast,2,0.8727,True
exp_lab,lab,contrast,3,0.8176,True
exp_lab,lab,contrast,4,0.7001,True
exp_lab,lab,contrast,5,0.3116,True
exp_lab,lab,elastic_transform,1,0.8769,False
exp_lab,lab,elastic_transform,2,0.8771,False
exp_lab,lab,elastic_transform,3,0.8347,False
exp_lab,lab,elastic_transform,4,0.7852,False
exp_lab,lab,elastic_transform,5,0.7631,False
exp_lab,lab,pixelate,1,0.9011,False
exp_lab,lab,pixelate,2,0.854,False
exp_lab,lab,pixelate,3,0.8178,False
exp_lab,lab,pixelate,4,0.6738,False
exp_lab,lab,pixelate,5,0.5071,False
exp_lab,lab,jpeg_compression,1,0.8589,False
exp_lab,lab,jpeg_compression,2,0.813,False
exp_lab,lab,jpeg_compression,3,0.7984,False
exp_lab,lab,jpeg_compression,4,0.7788,False
exp_lab,lab,jpeg_compression,5,0.7499,False
exp_lab,lab,saturate,1,0.8987,False
exp_lab,lab,saturate,2,0.8693,False
exp_lab,lab,saturate,3,0.9169,False
exp_lab,lab,saturate,4,0.881,False
exp_lab,lab,saturate,5,0.8245,False
