experiment,colorspace,corruption,severity,accuracy,luminosity
exp_grayscale,grayscale,defocus_blur,3,0.8311,False
exp_grayscale,grayscale,defocus_blur,4,0.7382,False
exp_grayscale,grayscale,defocus_blur,5,0.6034,False
exp_grayscale,grayscale,glass_blur,1,0.5,False
exp_grayscale,grayscale,glass_blur,2,0.5115,False
exp_grayscale,grayscale,glass_blur,3,0.5323,False
exp_grayscale,grayscale,glass_blur,4,0.3971,False
exp_grayscale,grayscale,glass_blur,5,0.4171,False
exp_grayscale,grayscale,motion_blur,1,0.8357,False
exp_grayscale,grayscale,motion_blur,2,0.7636,False
exp_grayscale,grayscale,motion_blur,3,0.6885,False
exp_grayscale,grayscale,motion_blur,4,0.6822,False
exp_grayscale,grayscale,motion_blur,5,0.6188,False
exp_grayscale,grayscale,zoom_blur,1,0.8031,False
exp_grayscale,grayscale,zoom_blur,2,0.7894,False
exp_grayscale,grayscale,zoom_blur,3,0.737,False
exp_grayscale,grayscale,zoom_blur,4,0.686,False
exp_grayscale,grayscale,zoom_blur,5,0.6031,False
exp_grayscale,grayscale,gaussian_blur,1,0.8877,False
exp_grayscale,grayscale,gaussian_blur,2,0.8275,False
exp_grayscale,grayscale,gaussian_blur,3,0.7403,False
exp_grayscale,grayscale,gaussian_blur,4,0.6254,False
exp_grayscale,grayscale,gaussian_blur,5,0.4066,False
exp_grayscale,grayscale,snow,1,0.83,False
exp_grayscale,grayscale,snow,2,0.7315,False
exp_grayscale,grayscale,snow,3,0.7486,False
exp_grayscale,grayscale,snow,4,0.719,False
exp_grayscale,grayscale,snow,5,0.6726,False
exp_grayscale,grayscale,frost,1,0.8385,False
exp_grayscale,grayscale,frost,2,0.7821,False
exp_grayscale,grayscale,frost,3,0.6917,False
exp_grayscale,grayscale,frost,4,0.6815,False
exp_grayscale,grayscale,frost,5,0.5919,False
exp_grayscale,grayscale,fog,1,0.8841,True
exp_grayscale,grayscale,fog,2,0.8688,True
exp_grayscale,grayscale,fog,3,0.8411,True
exp_grayscale,grayscale,fog,4,0.7774,True
exp_grayscale,grayscale,fog,5,0.5731,True
exp_grayscale,grayscale,brightness,1,0.8887,True
exp_grayscale,grayscale,brightness,2,0.8871,True
exp_grayscale,grayscale,brightness,3,0.8767,True
exp_grayscale,grayscale,brightness,4,0.8645,True
exp_grayscale,grayscale,brightness,5,0.834,True
exp_grayscale,grayscale,spatter,1,0.8621,False
exp_grayscale,grayscale,spatter,2,0.8071,False
exp_grayscale,grayscale,spatter,3,0.7526,False
exp_grayscale,grayscale,spatter,4,0.7893,False
exp_grayscale,grayscale,spatter,5,0.704,False
exp_grayscale,grayscale,contrast,1,0.8908,True
exp_grayscale,grayscale,contrast,2,0.8873,True
