experiment,colorspace,corruption,severity,accuracy,luminosity
exp_lab,lab,jpeg_compression,1,0.8504,False
exp_lab,lab,jpeg_compression,2,0.8159,False
exp_lab,lab,jpeg_compression,3,0.8039,False
exp_lab,lab,jpeg_compression,4,0.7917,False
exp_lab,lab,jpeg_compression,5,0.7738,False
exp_lab,lab,saturate,1,0.8624,False
exp_lab,lab,saturate,2,0.7962,False
exp_lab,lab,saturate,3,0.8858,False
exp_lab,lab,saturate,4,0.8587,False
exp_lab,lab,saturate,5,0.8273,False
exp_hsv,hsv,gaussian_noise,1,0.8055,False
exp_hsv,hsv,gaussian_noise,2,0.7146,False
exp_hsv,hsv,gaussian_noise,3,0.6196,False
exp_hsv,hsv,gaussian_noise,4,0.5709,False
exp_hsv,hsv,gaussian_noise,5,0.5242,False
exp_hsv,hsv,shot_noise,1,0.8386,False
exp_hsv,hsv,shot_noise,2,0.7931,False
exp_hsv,hsv,shot_noise,3,0.6774,False
exp_hsv,hsv,shot_noise,4,0.6274,False
exp_hsv,hsv,shot_noise,5,0.549,False
exp_hsv,hsv,impulse_noise,1,0.8508,False
exp_hsv,hsv,impulse_noise,2,0.7952,False
exp_hsv,hsv,impulse_noise,3,0.7413,False
exp_hsv,hsv,impulse_noise,4,0.6101,False
exp_hsv,hsv,impulse_noise,5,0.4872,False
exp_hsv,hsv,speckle_noise,1,0.8388,False
exp_hsv,hsv,speckle_noise,2,0.768,False
exp_hsv,hsv,speckle_noise,3,0.7216,False
exp_hsv,hsv,speckle_noise,4,0.646,False
exp_hsv,hsv,speckle_noise,5,0.5754,False
exp_hsv,hsv,defocus_blur,1,0.8917,False
exp_hsv,hsv,defocus_blur,2,0.8786,False
exp_hsv,hsv,defocus_blur,3,0.8555,False
exp_hsv,hsv,defocus_blur,4,0.8144,False
exp_hsv,hsv,defocus_blur,5,0.7249,False
exp_hsv,hsv,glass_blur,1,0.7472,False
exp_hsv,hsv,glass_blur,2,0.7436,False
exp_hsv,hsv,glass_blur,3,0.7572,False
exp_hsv,hsv,glass_blur,4,0.6464,False
exp_hsv,hsv,glass_blur,5,0.6596,False
exp_hsv,hsv,motion_blur,1,0.8658,False
exp_hsv,hsv,motion_blur,2,0.8246,False
exp_hsv,hsv,motion_blur,3,0.7822,False
exp_hsv,hsv,motion_blur,4,0.7826,False
exp_hsv,hsv,motion_blur,5,0.7379,False
