experiment,colorspace,corruption,severity,accuracy,luminosity
exp_lab,lab,frost,5,0.6176,False
exp_lab,lab,fog,1,0.9219,True
exp_lab,lab,fog,2,0.9116,True
exp_lab,lab,fog,3,0.8852,True
exp_lab,lab,fog,4,0.8506,True
exp_lab,lab,fog,5,0.6979,True
exp_lab,lab,brightness,1,0.9226,True
exp_lab,lab,brightness,2,0.9187,True
exp_lab,lab,brightness,3,0.9108,True
exp_lab,lab,brightness,4,0.8985,True
exp_lab,lab,brightness,5,0.8709,True
exp_lab,lab,spatter,1,0.9,False
exp_lab,lab,spatter,2,0.8474,False
exp_lab,lab,spatter,3,0.802,False
exp_lab,lab,spatter,4,0.8438,False
exp_lab,lab,spatter,5,0.7565,False
exp_lab,lab,contrast,1,0.9198,True
exp_lab,lab,contrast,2,0.8805,True
exp_lab,lab,contrast,3,0.8367,True
exp_lab,lab,contrast,4,0.7438,True
exp_lab,lab,contrast,5,0.3475,True
exp_lab,lab,elastic_transform,1,0.8753,False
exp_lab,lab,elastic_transform,2,0.8712,False
exp_lab,lab,elastic_transform,3,0.8442,False
exp_lab,lab,elastic_transform,4,0.7882,False
exp_lab,lab,elastic_transform,5,0.747,False
exp_lab,lab,pixelate,1,0.9003,False
exp_lab,lab,pixelate,2,0.8499,False
exp_lab,lab,pixelate,3,0.8043,False
exp_lab,lab,pixelate,4,0.6536,False
exp_lab,lab,pixelate,5,0.4638,False
exp_lab,lab,jpeg_compression,1,0.8568,False
exp_lab,lab,jpeg_compression,2,0.8138,False
exp_lab,lab,jpeg_compression,3,0.793,False
exp_lab,lab,jpeg_compression,4,0.773,False
exp_lab,lab,jpeg_compression,5,0.7461,False
exp_lab,lab,saturate,1,0.8982,False
exp_lab,lab,saturate,2,0.8677,False
exp_lab,lab,saturate,3,0.916,False
exp_lab,lab,saturate,4,0.8793,False
exp_lab,lab,saturate,5,0.8218,False
