experiment,colorspace,corruption,severity,accuracy,luminosity
baseline_rgb,rgb,brightness,2,0.9174,True
baseline_rgb,rgb,brightness,3,0.9086,True
baseline_rgb,rgb,brightness,4,0.8975,True
baseline_rgb,rgb,brightness,5,0.869,True
baseline_rgb,rgb,spatter,1,0.8998,False
baseline_rgb,rgb,spatter,2,0.8474,False
baseline_rgb,rgb,spatter,3,0.7979,False
baseline_rgb,rgb,spatter,4,0.8482,False
baseline_rgb,rgb,spatter,5,0.7675,False
baseline_rgb,rgb,contrast,1,0.9167,True
baseline_rgb,rgb,contrast,2,0.8687,True
baseline_rgb,rgb,contrast,3,0.8162,True
baseline_rgb,rgb,contrast,4,0.7106,True
baseline_rgb,rgb,contrast,5,0.3284,True
baseline_rgb,rgb,elastic_transform,1,0.8761,False
baseline_rgb,rgb,elastic_transform,2,0.8696,False
baseline_rgb,rgb,elastic_transform,3,0.829,False
baseline_rgb,rgb,elastic_transform,4,0.7813,False
baseline_rgb,rgb,elastic_transform,5,0.7488,False
baseline_rgb,rgb,pixelate,1,0.8929,False
baseline_rgb,rgb,pixelate,2,0.8348,False
baseline_rgb,rgb,pixelate,3,0.7856,False
baseline_rgb,rgb,pixelate,4,0.6311,False
baseline_rgb,rgb,pixelate,5,0.4412,False
baseline_rgb,rgb,jpeg_compression,1,0.8582,False
baseline_rgb,rgb,jpeg_compression,2,0.8121,False
baseline_rgb,rgb,jpeg_compression,3,0.7946,False
baseline_rgb,rgb,jpeg_compression,4,0.7743,False
baseline_rgb,rgb,jpeg_compression,5,0.7434,False
baseline_rgb,rgb,saturate,1,0.9008,False
baseline_rgb,rgb,saturate,2,0.8722,False
baseline_rgb,rgb,saturate,3,0.914,False
baseline_rgb,rgb,saturate,4,0.8774,False
baseline_rgb,rgb,saturate,5,0.8216,False
exp_lab,lab,gaussian_noise,1,0.7012,False
exp_lab,lab,gaussian_noise,2,0.461,False
exp_lab,lab,gaussian_noise,3,0.3116,False
exp_lab,lab,gaussian_noise,4,0.2696,False
exp_lab,lab,gaussian_noise,5,0.2351,False
exp_lab,lab,shot_noise,1,0.8143,False
exp_lab,lab,shot_noise,2,0.6825,False
exp_lab,lab,shot_noise,3,0.4291,False
exp_lab,lab,shot_noise,4,0.3627,False
exp_lab,lab,shot_noise,5,0.2781,False
exp_lab,lab,impulse_noise,1,0.8448,False
exp_lab,lab,impulse_noise,2,0.7229,False
exp_lab,lab,impulse_noise,3,0.609,False
exp_lab,lab,impulse_noise,4,0.3992,False
exp_lab,lab,impulse_noise,5,0.2524,False
exp_lab,lab,speckle_noise,1,0.8194,False
exp_lab,lab,speckle_noise,2,0.6339,False
exp_lab,lab,speckle_noise,3,0.5535,False
exp_lab,lab,speckle_noise,4,0.4179,False
exp_lab,lab,speckle_noise,5,0.3308,False
exp_lab,lab,defocus_blur,1,0.9272,False
exp_lab,lab,defocus_blur,2,0.912,False
exp_lab,lab,defocus_blur,3,0.8644,False
exp_lab,lab,defocus_blur,4,0.779,False
exp_lab,lab,defocus_blur,5,0.6303,False
exp_lab,lab,glass_blur,1,0.6249,False
exp_lab,lab,glass_blur,2,0.6397,False
exp_lab,lab,glass_blur,3,0.6748,False
exp_lab,lab,glass_blur,4,0.5062,False
exp_lab,lab,glass_blur,5,0.5447,False
exp_lab,lab,motion_blur,1,0.8732,False
exp_lab,lab,motion_blur,2,0.7964,False
exp_lab,lab,motion_blur,3,0.7202,False
exp_lab,lab,motion_blur,4,0.7145,False
exp_lab,lab,motion_blur,5,0.6389,False
exp_lab,lab,zoom_blur,1,0.8522,False
exp_lab,lab,zoom_blur,2,0.8342,False
exp_lab,lab,zoom_blur,3,0.7865,False
exp_lab,lab,zoom_blur,4,0.7442,False
exp_lab,lab,zoom_blur,5,0.6661,False
exp_lab,lab,gaussian_blur,1,0.9274,False
exp_lab,lab,gaussian_blur,2,0.862,False
exp_lab,lab,gaussian_blur,3,0.776,False
exp_lab,lab,gaussian_blur,4,0.6648,False
exp_lab,lab,gaussian_blur,5,0.4567,False
exp_lab,lab,snow,1,0.8879,False
exp_lab,lab,snow,2,0.806,False
exp_lab,lab,snow,3,0.8166,False
exp_lab,lab,snow,4,0.7852,False
exp_lab,lab,snow,5,0.7541,False
exp_lab,lab,frost,1,0.895,False
exp_lab,lab,frost,2,0.8561,False
exp_lab,lab,frost,3,0.7883,False
exp_lab,lab,frost,4,0.7746,False
exp_lab,lab,frost,5,0.6994,False
exp_lab,lab,fog,1,0.9236,True
exp_lab,lab,fog,2,0.9089,True
exp_lab,lab,fog,3,0.8859,True
exp_lab,lab,fog,4,0.8478,True
exp_lab,lab,fog,5,0.7029,True
exp_lab,lab,brightness,1,0.9273,True
exp_lab,lab,brightness,2,0.9202,True
exp_lab,lab,brightness,3,0.9122,True
exp_lab,lab,brightness,4,0.9001,True
exp_lab,lab,brightness,5,0.866,True
exp_lab,lab,spatter,1,0.9124,False
exp_lab,lab,spatter,2,0.8734,False
exp_lab,lab,spatter,3,0.8183,False
exp_lab,lab,spatter,4,0.8595,False
exp_lab,lab,spatter,5,0.7855,False
exp_lab,lab,contrast,1,0.9187,True
exp_lab,lab,contrast,2,0.8761,True
exp_lab,lab,contrast,3,0.8271,True
exp_lab,lab,contrast,4,0.7178,True
exp_lab,lab,contrast,5,0.327,True
exp_lab,lab,elastic_transform,1,0.8805,False
exp_lab,lab,elastic_transform,2,0.8787,False
exp_lab,lab,elastic_transform,3,0.8447,False
exp_lab,lab,elastic_transform,4,0.8052,False
exp_lab,lab,elastic_transform,5,0.7712,False
exp_lab,lab,pixelate,1,0.9121,False
exp_lab,lab,pixelate,2,0.8776,False
exp_lab,lab,pixelate,3,0.8461,False
exp_lab,lab,pixelate,4,0.7336,False
exp_lab,lab,pixelate,5,0.5711,False
exp_lab,lab,jpeg_compression,1,0.8529,False
exp_lab,lab,jpeg_compression,2,0.8121,False
exp_lab,lab,jpeg_compression,3,0.7936,False
exp_lab,lab,jpeg_compression,4,0.7839,False
exp_lab,lab,jpeg_compression,5,0.7489,False
exp_lab,lab,saturate,1,0.8969,False
exp_lab,lab,saturate,2,0.8573,False
exp_lab,lab,saturate,3,0.9191,False
exp_lab,lab,saturate,4,0.8753,False
exp_lab,lab,saturate,5,0.815,False
exp_hsv,hsv,gaussian_noise,1,0.7303,False
exp_hsv,hsv,gaussian_noise,2,0.5421,False
exp_hsv,hsv,gaussian_noise,3,0.3723,False
exp_hsv,hsv,gaussian_noise,4,0.3034,False
exp_hsv,hsv,gaussian_noise,5,0.2505,False
exp_hsv,hsv,shot_noise,1,0.8048,False
exp_hsv,hsv,shot_noise,2,0.7062,False
exp_hsv,hsv,shot_noise,3,0.4842,False
exp_hsv,hsv,shot_noise,4,0.3951,False
exp_hsv,hsv,shot_noise,5,0.2877,False
exp_hsv,hsv,impulse_noise,1,0.8227,False
exp_hsv,hsv,impulse_noise,2,0.7058,False
exp_hsv,hsv,impulse_noise,3,0.5649,False
exp_hsv,hsv,impulse_noise,4,0.316,False
exp_hsv,hsv,impulse_noise,5,0.196,False
exp_hsv,hsv,speckle_noise,1,0.8087,False
exp_hsv,hsv,speckle_noise,2,0.6626,False
exp_hsv,hsv,speckle_noise,3,0.5811,False
exp_hsv,hsv,speckle_noise,4,0.4444,False
exp_hsv,hsv,speckle_noise,5,0.34,False
exp_hsv,hsv,defocus_blur,1,0.9189,False
exp_hsv,hsv,defocus_blur,2,0.9008,False
exp_hsv,hsv,defocus_blur,3,0.8365,False
exp_hsv,hsv,defocus_blur,4,0.7132,False
exp_hsv,hsv,defocus_blur,5,0.5125,False
exp_hsv,hsv,glass_blur,1,0.5707,False
exp_hsv,hsv,glass_blur,2,0.5888,False
exp_hsv,hsv,glass_blur,3,0.6379,False
exp_hsv,hsv,glass_blur,4,0.4384,False
exp_hsv,hsv,glass_blur,5,0.4954,False
exp_hsv,hsv,motion_blur,1,0.8585,False
exp_hsv,hsv,motion_blur,2,0.7631,False
exp_hsv,hsv,motion_blur,3,0.6699,False
exp_hsv,hsv,motion_blur,4,0.67,False
exp_hsv,hsv,motion_blur,5,0.5879,False
exp_hsv,hsv,zoom_blur,1,0.8289,False
exp_hsv,hsv,zoom_blur,2,0.7936,False
exp_hsv,hsv,zoom_blur,3,0.7295,False
exp_hsv,hsv,zoom_blur,4,0.6724,False
exp_hsv,hsv,zoom_blur,5,0.5763,False
exp_hsv,hsv,gaussian_blur,1,0.9188,False
exp_hsv,hsv,gaussian_blur,2,0.8331,False
exp_hsv,hsv,gaussian_blur,3,0.712,False
exp_hsv,hsv,gaussian_blur,4,0.5695,False
exp_hsv,hsv,gaussian_blur,5,0.3545,False
exp_hsv,hsv,snow,1,0.8702,False
exp_hsv,hsv,snow,2,0.7643,False
exp_hsv,hsv,snow,3,0.7956,False
exp_hsv,hsv,snow,4,0.7696,False
exp_hsv,hsv,snow,5,0.7199,False
exp_hsv,hsv,frost,1,0.8779,False
exp_hsv,hsv,frost,2,0.8248,False
exp_hsv,hsv,frost,3,0.7379,False
exp_hsv,hsv,frost,4,0.7195,False
exp_hsv,hsv,frost,5,0.6174,False
exp_hsv,hsv,fog,1,0.918,True
exp_hsv,hsv,fog,2,0.8973,True
exp_hsv,hsv,fog,3,0.8686,True
exp_hsv,hsv,fog,4,0.8208,True
exp_hsv,hsv,fog,5,0.6656,True
exp_hsv,hsv,brightness,1,0.9224,True
exp_hsv,hsv,brightness,2,0.9156,True
exp_hsv,hsv,brightness,3,0.9079,True
exp_hsv,hsv,brightness,4,0.8961,True
exp_hsv,hsv,brightness,5,0.8608,True
exp_hsv,hsv,spatter,1,0.9041,False
exp_hsv,hsv,spatter,2,0.8651,False
exp_hsv,hsv,spatter,3,0.8134,False
exp_hsv,hsv,spatter,4,0.8495,False
exp_hsv,hsv,spatter,5,0.7735,False
exp_hsv,hsv,contrast,1,0.9094,True
exp_hsv,hsv,contrast,2,0.8527,True
exp_hsv,hsv,contrast,3,0.7857,True
exp_hsv,hsv,contrast,4,0.6474,True
exp_hsv,hsv,contrast,5,0.2663,True
exp_hsv,hsv,elastic_transform,1,0.866,False
exp_hsv,hsv,elastic_transform,2,0.8644,False
exp_hsv,hsv,elastic_transform,3,0.8238,False
exp_hsv,hsv,elastic_transform,4,0.7776,False
exp_hsv,hsv,elastic_transform,5,0.7627,False
exp_hsv,hsv,pixelate,1,0.8998,False
exp_hsv,hsv,pixelate,2,0.8597,False
exp_hsv,hsv,pixelate,3,0.8287,False
exp_hsv,hsv,pixelate,4,0.7119,False
exp_hsv,hsv,pixelate,5,0.5163,False
exp_hsv,hsv,jpeg_compression,1,0.857,False
exp_hsv,hsv,jpeg_compression,2,0.8163,False
exp_hsv,hsv,jpeg_compression,3,0.7986,False
exp_hsv,hsv,jpeg_compression,4,0.7895,False
exp_hsv,hsv,jpeg_compression,5,0.7594,False
exp_hsv,hsv,saturate,1,0.8905,False
exp_hsv,hsv,saturate,2,0.8601,False
exp_hsv,hsv,saturate,3,0.9143,False
exp_hsv,hsv,saturate,4,0.8941,False
exp_hsv,hsv,saturate,5,0.8719,False
