experiment,colorspace,corruption,severity,accuracy,luminosity
exp_lab,lab,contrast,3,0.8104,True
exp_lab,lab,contrast,4,0.6807,True
exp_lab,lab,contrast,5,0.2845,True
exp_lab,lab,elastic_transform,1,0.8714,False
exp_lab,lab,elastic_transform,2,0.8641,False
exp_lab,lab,elastic_transform,3,0.8244,False
exp_lab,lab,elastic_transform,4,0.7719,False
exp_lab,lab,elastic_transform,5,0.7481,False
exp_lab,lab,pixelate,1,0.9052,False
exp_lab,lab,pixelate,2,0.8569,False
exp_lab,lab,pixelate,3,0.8186,False
exp_lab,lab,pixelate,4,0.658,False
exp_lab,lab,pixelate,5,0.4916,False
exp_lab,lab,jpeg_compression,1,0.8567,False
exp_lab,lab,jpeg_compression,2,0.8049,False
exp_lab,lab,jpeg_compression,3,0.7867,False
exp_lab,lab,jpeg_compression,4,0.7665,False
exp_lab,lab,jpeg_compression,5,0.7368,False
exp_lab,lab,saturate,1,0.899,False
exp_lab,lab,saturate,2,0.8714,False
exp_lab,lab,saturate,3,0.9158,False
exp_lab,lab,saturate,4,0.8851,False
exp_lab,lab,saturate,5,0.8294,False
