experiment,colorspace,corruption,severity,accuracy,luminosity
exp_grayscale,grayscale,defocus_blur,2,0.8549,False
exp_grayscale,grayscale,defocus_blur,3,0.7863,False
exp_grayscale,grayscale,defocus_blur,4,0.6685,False
exp_grayscale,grayscale,defocus_blur,5,0.4386,False
exp_grayscale,grayscale,glass_blur,1,0.5063,False
exp_grayscale,grayscale,glass_blur,2,0.528,False
exp_grayscale,grayscale,glass_blur,3,0.5732,False
exp_grayscale,grayscale,glass_blur,4,0.3982,False
exp_grayscale,grayscale,glass_blur,5,0.4379,False
exp_grayscale,grayscale,motion_blur,1,0.8171,False
exp_grayscale,grayscale,motion_blur,2,0.7196,False
exp_grayscale,grayscale,motion_blur,3,0.6138,False
exp_grayscale,grayscale,motion_blur,4,0.609,False
exp_grayscale,grayscale,motion_blur,5,0.5199,False
exp_grayscale,grayscale,zoom_blur,1,0.7835,False
exp_grayscale,grayscale,zoom_blur,2,0.7461,False
exp_grayscale,grayscale,zoom_blur,3,0.682,False
exp_grayscale,grayscale,zoom_blur,4,0.6228,False
exp_grayscale,grayscale,zoom_blur,5,0.5284,False
exp_grayscale,grayscale,gaussian_blur,1,0.8795,False
exp_grayscale,grayscale,gaussian_blur,2,0.784,False
exp_grayscale,grayscale,gaussian_blur,3,0.678,False
exp_grayscale,grayscale,gaussian_blur,4,0.5598,False
exp_grayscale,grayscale,gaussian_blur,5,0.3636,False
exp_grayscale,grayscale,snow,1,0.8073,False
exp_grayscale,grayscale,snow,2,0.714,False
exp_grayscale,grayscale,snow,3,0.7235,False
exp_grayscale,grayscale,snow,4,0.7004,False
exp_grayscale,grayscale,snow,5,0.6773,False
exp_grayscale,grayscale,frost,1,0.8444,False
exp_grayscale,grayscale,frost,2,0.7892,False
exp_grayscale,grayscale,frost,3,0.6947,False
exp_grayscale,grayscale,frost,4,0.6824,False
exp_grayscale,grayscale,frost,5,0.5788,False
exp_grayscale,grayscale,fog,1,0.8794,True
exp_grayscale,grayscale,fog,2,0.8493,True
exp_grayscale,grayscale,fog,3,0.8002,True
exp_grayscale,grayscale,fog,4,0.7252,True
exp_grayscale,grayscale,fog,5,0.5055,True
exp_grayscale,grayscale,brightness,1,0.8823,True
exp_grayscale,grayscale,brightness,2,0.8756,True
exp_grayscale,grayscale,brightness,3,0.8655,True
exp_grayscale,grayscale,brightness,4,0.8521,True
exp_grayscale,grayscale,brightness,5,0.812,True
exp_grayscale,grayscale,spatter,1,0.8291,False
exp_grayscale,grayscale,spatter,2,0.7246,False
exp_grayscale,grayscale,spatter,3,0.676,False
exp_grayscale,grayscale,spatter,4,0.7218,False
exp_grayscale,grayscale,spatter,5,0.6227,False
exp_grayscale,grayscale,contrast,1,0.8739,True
exp_grayscale,grayscale,contrast,2,0.8056,True
exp_grayscale,grayscale,contrast,3,0.724,True
exp_grayscale,grayscale,contrast,4,0.5487,True
exp_grayscale,grayscale,contrast,5,0.2025,True
exp_grayscale,grayscale,elastic_transform,1,0.8086,False
exp_grayscale,grayscale,elastic_transform,2,0.8108,False
exp_grayscale,grayscale,elastic_transform,3,0.7632,False
exp_grayscale,grayscale,elastic_transform,4,0.699,False
exp_grayscale,grayscale,elastic_transform,5,0.6654,False
exp_grayscale,grayscale,pixelate,1,0.8665,False
exp_grayscale,grayscale,pixelate,2,0.836,False
exp_grayscale,grayscale,pixelate,3,0.8077,False
exp_grayscale,grayscale,pixelate,4,0.7014,False
exp_grayscale,grayscale,pixelate,5,0.5316,False
exp_grayscale,grayscale,jpeg_compression,1,0.8593,False
exp_grayscale,grayscale,jpeg_compression,2,0.8327,False
exp_grayscale,grayscale,jpeg_compression,3,0.8161,False
exp_grayscale,grayscale,jpeg_compression,4,0.8085,False
exp_grayscale,grayscale,jpeg_compression,5,0.7863,False
exp_grayscale,grayscale,saturate,1,0.8845,False
exp_grayscale,grayscale,saturate,2,0.8822,False
exp_grayscale,grayscale,saturate,3,0.8804,False
exp_grayscale,grayscale,saturate,4,0.8726,False
exp_grayscale,grayscale,saturate,5,0.856,False
